The Final Destination;MOVIE;5;2009;82;[horror, fantasy, scifi, action, thriller];0;5.1;104166
The Other Boleyn Girl;MOVIE;8;2008;115;[romance, drama, history];0;6.7;111694
Friday the 13th;MOVIE;12;2009;97;[horror, thriller];0;5.5;105938
The Bucket List;MOVIE;1;2007;97;[drama, comedy, european];0;7.4;242733
Freddy vs. Jason;MOVIE;4;2003;97;[horror, action];0;5.7;117986
Transformers: Prime;SHOW;4;2010;22;[action, comedy, drama, family, scifi, animation];4;7.9;6500
Memoirs of a Geisha;MOVIE;10;2005;145;[drama, romance, european];0;7.3;146847
A Nightmare on Elm Street;MOVIE;7;2010;95;[horror, thriller, crime, drama];0;5.2;99192
Body of Lies;MOVIE;9;2008;128;[drama, action, thriller];0;7.1;224896
A Cinderella Story;MOVIE;5;2004;95;[romance, comedy, family];0;5.9;86395
The Mole;SHOW;8;2001;52;[reality];5;7.6;1104
Osmosis Jones;MOVIE;7;2001;95;[animation, action, comedy, crime, family, fantasy, scifi];0;6.3;35711
Scary Movie 4;MOVIE;7;2006;83;[comedy, horror];0;5.1;120188
The Texas Chainsaw Massacre;MOVIE;5;2003;98;[horror, crime];0;6.2;140741
Fun with Dick and Jane;MOVIE;12;2005;90;[comedy, crime];0;6.1;143998
TMNT;MOVIE;5;2007;87;[animation, comedy, family, fantasy, scifi, action];0;6.2;64062
Due Date;MOVIE;10;2010;95;[drama, comedy];0;6.5;339626
Cop Out;MOVIE;11;2010;107;[comedy, thriller, action, crime];0;5.5;87673
The 4400;SHOW;11;2004;44;[scifi, thriller, drama];4;7.3;44971
Still Game;SHOW;5;2002;29;[comedy, european];9;8.9;7539
3 Idiots;MOVIE;11;2009;170;[comedy, drama];0;8.4;385782
Midnight Diner;SHOW;7;2009;27;[drama, comedy];5;8.6;2110
H2O: Just Add Water;SHOW;3;2006;25;[drama, scifi, fantasy, family];3;7.2;14782
Black Butler;SHOW;2;2008;25;[scifi, fantasy, animation, comedy, drama, thriller, crime, horror, action];3;8.3;1856
Octonauts;SHOW;9;2010;15;[action, animation, comedy, family];6;7.6;1049
New York Minute;MOVIE;1;2004;87;[comedy, crime, family, romance];0;4.8;23307
Strawberry Shortcake;SHOW;10;2003;23;[animation, family];4;0.7;13
Total Drama Island;SHOW;2;2007;23;[action, reality, animation, family, comedy, drama];6;7.4;10523
Dreamer: Inspired By a True Story;MOVIE;8;2005;106;[drama, family, sport, fantasy];0;6.8;13034
Monster House;MOVIE;8;2006;91;[fantasy, animation, comedy, family];0;6.6;114942
Starsky & Hutch;MOVIE;2;2004;101;[comedy, crime];0;6.1;145981
Tears of the Sun;MOVIE;5;2003;121;[drama, thriller, war, action];0;6.6;121066
Boys Over Flowers;SHOW;1;2009;64;[comedy, drama, romance];1;7.9;11579
Winx Club;SHOW;7;2004;23;[action, comedy, family, fantasy, animation, thriller, european];8;6.2;6700
The Cave;MOVIE;7;2005;97;[horror, thriller, scifi, action, european];0;5.1;38445
Big Time Rush;SHOW;4;2009;25;[comedy, family];4;6.3;12046
The Texas Chainsaw Massacre: The Beginning;MOVIE;10;2006;91;[horror, thriller, documentation];0;5.8;72366
I Am Sam;MOVIE;6;2001;132;[drama];0;7.6;149082
The Spiderwick Chronicles;MOVIE;12;2008;96;[fantasy, thriller, action, drama, family];0;6.5;94628
Rumor Has It...;MOVIE;2;2005;97;[comedy, drama, romance];0;5.5;57894
Dead Set;SHOW;8;2008;141;[scifi, thriller, comedy, drama, horror, european];1;7.6;19684
Toradora!;SHOW;1;2008;30;[animation, romance, comedy, drama];2;0.8;14307
I Now Pronounce You Chuck & Larry;MOVIE;6;2007;115;[comedy, romance];0;5.9;146625
Metallica: Some Kind of Monster;SHOW;6;2004;84;[western];1;0;0
World Trade Center;MOVIE;10;2006;129;[thriller, history, drama];0;0.6;83129
Premonition;MOVIE;5;2007;96;[thriller, drama, fantasy];0;5.9;78119
Shaun the Sheep;SHOW;5;2007;7;[animation, comedy, family, european];6;0.8;25
Eagle Eye;MOVIE;3;2008;118;[thriller, action, european];0;6.6;185430
The Contractor;MOVIE;7;2007;105;[thriller, european];0;0;0
Lagaan: Once Upon a Time in India;MOVIE;12;2001;224;[drama, romance, sport];0;8.1;111053
The Men Who Stare at Goats;MOVIE;6;2009;94;[comedy, war];0;6.2;131564
Scare Tactics;SHOW;11;2003;22;[comedy, horror, reality, scifi, thriller];5;6.7;2512
Friends with Money;MOVIE;8;2006;88;[romance, comedy, drama];0;5.8;30186
Legend of the Guardians: The Owls of GaHoole;MOVIE;6;2010;100;[fantasy, family, action, war, drama, thriller, animation];0;6.9;82623
Kath & Kim;SHOW;1;2002;24;[comedy];4;8.3;4168
Good Luck Chuck;MOVIE;7;2007;101;[comedy, romance];0;5.6;89755
Pocoyo;SHOW;3;2005;11;[animation, family, comedy, european];4;3.9;93
Louis C.K.: Hilarious;MOVIE;12;2010;84;[comedy];0;8.4;11973
Death at a Funeral;MOVIE;12;2010;92;[comedy];0;5.6;49599
Gifted Hands: The Ben Carson Story;MOVIE;4;2009;86;[drama];0;7.6;10210
The Game;SHOW;9;2006;22;[comedy, drama, sport, romance];10;6.6;4417
No Direction Home: Bob Dylan;MOVIE;7;2005;208;[music, documentation];0;0;0
Angel Beats!;SHOW;10;2010;26;[scifi, action, comedy, drama, fantasy, animation];1;7.7;13848
Blood and Bone;MOVIE;11;2009;93;[thriller, action, crime, drama, sport];0;6.7;33051
Ip Man 2;MOVIE;7;2010;108;[drama, history, sport, action];0;7.5;103673
Masha and the Bear;SHOW;6;2009;6;[comedy, family, action, animation];5;7.6;3114
Like Stars on Earth;MOVIE;10;2007;165;[drama, family];0;8.3;188234
Monty Python: Almost the Truth (The Lawyers Cut);SHOW;12;2009;55;[comedy, documentation];1;8.1;1740
The Legend of Bruce Lee;SHOW;2;2008;45;[action, drama];1;0.7;1422
Ouran High School Host Club;SHOW;6;2006;23;[comedy, drama, animation, romance];1;8.2;9763
Felon;MOVIE;7;2008;103;[crime, thriller, drama, action];0;7.4;78039
The Ultimatum;SHOW;9;2009;44;[drama];1;5.4;6
Mobile Suit Gundam Unicorn;SHOW;8;2010;35;[action, drama, scifi, war, animation];2;7.8;1291
Stuart Little 2;MOVIE;6;2002;78;[comedy, fantasy, animation, family];0;5.5;53746
Johnny Test;SHOW;12;2005;18;[comedy, drama, family, scifi, animation, action];6;5.1;8172
Code Lyoko;SHOW;3;2003;24;[action, fantasy, thriller, comedy, family, scifi, romance, animation];5;7.3;5109
Did You Hear About the Morgans?;MOVIE;9;2009;103;[comedy, romance, drama];0;4.9;40289
Iris;SHOW;8;2009;61;[action, comedy, reality, romance, thriller];2;7.8;1951
DreamWorks Shreks Swamp Stories;SHOW;3;2010;24;[horror, music, animation, comedy, family, fantasy, scifi];1;6.5;330
Ben & Hollys Little Kingdom;SHOW;1;2009;14;[comedy, family, fantasy, animation, european];3;7.5;1222
The Garfield Show;SHOW;8;2009;17;[animation, comedy, family, european];5;5.3;2499
Chaos;MOVIE;1;2005;106;[action, crime, drama, thriller, european];0;6.4;54633
Wakfu;SHOW;6;2008;22;[action, drama, scifi, fantasy, animation, family, european];3;8.1;1469
Katt Williams: The Pimp Chronicles Pt. 1;MOVIE;11;2006;46;[comedy, documentation];0;7.6;1780
Initial D;MOVIE;1;2005;107;[drama, action, crime, thriller, animation, comedy, romance];0;6.3;8536
Comedian;MOVIE;3;2002;82;[comedy, documentation];0;6.9;6948
Delta Farce;MOVIE;3;2007;90;[action, comedy];0;3.6;11138
One Piece: Strong World;MOVIE;9;2009;114;[fantasy, animation, action];0;7.5;5382
Christmas with the Kranks;MOVIE;11;2004;99;[comedy, family];0;5.4;49090
Dinosaur King;SHOW;9;2007;21;[action, scifi, family, western, animation];2;5.6;720
Love Happens;MOVIE;8;2009;109;[drama, romance];0;5.6;32837
Vampire Knight;SHOW;9;2008;25;[scifi, romance, animation, action, drama, fantasy, horror];2;7.3;5172
Den-noh Coil;SHOW;5;2007;25;[scifi, animation, comedy, drama];1;7.9;863
Zig and Sharko;SHOW;4;2010;9;[comedy, fantasy, romance, action, animation, family, european];3;6.8;644
Even the Rain;MOVIE;5;2010;104;[drama, european, history];0;7.4;13446
Population 436;MOVIE;10;2006;88;[horror, thriller];0;0;0
Kabhi Khushi Kabhie Gham;MOVIE;1;2001;210;[drama, romance];0;7.4;48818
Naruto Shippuden the Movie;MOVIE;5;2007;94;[fantasy, animation, action, family];0;6.7;4016
Open Season 2;MOVIE;8;2008;76;[comedy];0;0;0
Trailer Park Boys: The Movie;MOVIE;12;2006;95;[comedy, crime];0;7.1;12831
Jeff Dunham: Arguing with Myself;MOVIE;11;2006;76;[comedy, documentation];0;0.8;3984
From Within;MOVIE;7;2008;89;[thriller, horror, documentation, war, european];0;5.6;7585
Jodhaa Akbar;MOVIE;10;2008;213;[romance, history, war, action, drama];0;7.5;32188
And Then Came Lola;MOVIE;12;2009;71;[comedy, drama, romance];0;3.9;1683
One on One;SHOW;2;2001;20;[comedy];5;0.7;2303
Om Shanti Om;MOVIE;1;2007;162;[comedy, drama, fantasy, romance, thriller, action];0;6.7;42597
Jab We Met;MOVIE;3;2007;138;[comedy, drama, romance];0;7.9;51945
The Cartel;SHOW;2;2008;44;[action, crime, drama, thriller, comedy];2;8.1;755
Te quiero;MOVIE;11;2001;85;[drama, comedy, european];0;4.8;73
Bon Cop Bad Cop;MOVIE;12;2006;116;[crime, scifi, drama, thriller, action, comedy];0;6.5;61
Naruto: Ninja Clash in the Land of Snow;MOVIE;3;2004;82;[comedy, action, animation, fantasy];0;6.6;6759
The Mafia Dolls;SHOW;1;2009;43;[drama, action];2;6.6;284
Horrid Henry;SHOW;3;2006;12;[comedy, family, fantasy, music, animation, european];5;6.3;912
I Will Follow;MOVIE;5;2010;76;[drama];0;5.9;865
Alpha and Omega;MOVIE;6;2010;88;[animation, romance, comedy, family];0;5.1;14272
One Piece: The Desert Princess and the Pirates: Adventure in Alabasta;MOVIE;9;2007;90;[drama, comedy, animation, action];0;6.9;1611
Bo on the Go!;SHOW;9;2007;22;[animation];4;4.1;118
Waist Deep;MOVIE;3;2006;97;[thriller, drama, crime, action];0;5.8;9957
Naruto: Guardians of the Crescent Moon Kingdom;MOVIE;8;2006;95;[action, animation];0;6.4;3975
First Sunday;MOVIE;8;2008;96;[comedy, crime, drama];0;4.5;10834
Einsatzgruppen: The Nazi Death Squads;SHOW;5;2009;44;[documentation, history, war, european];1;7.6;603
This Is the Life;MOVIE;11;2008;97;[documentation, music];0;6.3;263
My Suicide;MOVIE;7;2009;107;[comedy, drama];0;0.7;1936
Kyaa Kool Hai Hum;MOVIE;2;2005;172;[comedy];0;6.1;3507
Kung Fu Panda Awesome Secrets;SHOW;11;2008;0;[action, comedy, family, animation];1;7.2;55
Divine Intervention;MOVIE;12;2002;92;[drama, comedy, romance, war];0;6.6;3598
Accident;MOVIE;5;2009;89;[thriller];0;6.6;3284
Zach Galifianakis: Live at the Purple Onion;MOVIE;7;2007;61;[comedy];0;0;0
Naruto: Legend of the Stone of Gelel;MOVIE;8;2005;96;[fantasy, comedy, drama, animation, action];0;6.4;4297
Jim Gaffigan: Beyond the Pale;MOVIE;10;2006;72;[comedy, documentation];0;7.9;3940
Dreamworks Happy Holidays from Madagascar;SHOW;3;2005;0;[animation, comedy, family];1;6.5;96
Billu;MOVIE;10;2009;137;[drama, comedy];0;6.3;11747
Half & Half;SHOW;4;2002;21;[comedy];4;0.7;1827
The Qin Empire;SHOW;11;2009;46;[war];3;0;0
Timmy Time;SHOW;12;2009;14;[comedy, fantasy, animation, family, european];3;6.9;1083
Dil Chahta Hai;MOVIE;12;2001;183;[drama, comedy, romance];0;8.1;71167
Trailer Park Boys: Countdown to Liquor Day;MOVIE;1;2009;101;[comedy, crime];0;7.3;7451
Bleach the Movie: Hell Verse;MOVIE;2;2010;94;[fantasy, animation, action];0;7.4;2416
Whisky;MOVIE;2;2004;99;[drama, comedy];0;7.1;6249
EMI;MOVIE;3;2008;128;[drama, comedy, crime];0;4.4;604
Vientos de agua;SHOW;3;2006;72;[drama];1;8.7;1034
Naruto Shippuden the Movie: The Lost Tower;MOVIE;2;2010;85;[action, animation, fantasy];0;6.9;3567
Naruto Shippuden the Movie: Bonds;MOVIE;6;2008;90;[fantasy, animation, action];0;6.8;4473
Naruto Shippuden the Movie: The Will of Fire;MOVIE;12;2009;95;[action, animation, fantasy];0;0.7;3626
Linewatch;MOVIE;10;2008;90;[thriller, crime, drama];0;5.4;2862
The Boy Who Cried Werewolf;MOVIE;12;2010;97;[fantasy, horror, comedy, family];0;5.9;3264
Dostana;MOVIE;1;2008;145;[drama, comedy, romance];0;6.5;14944
Whitney Cummings: Money Shot;MOVIE;1;2010;48;[comedy, documentation];0;6.2;907
Don;MOVIE;9;2006;178;[thriller, crime, action, european];0;7.1;36836
Rock On!!;MOVIE;8;2008;144;[drama, music];0;7.7;21963
Eternal Summer;MOVIE;6;2006;105;[romance, drama];0;0.7;2630
Mike Birbiglia: What I Should Have Said Was Nothing;MOVIE;2;2008;60;[comedy];0;7.6;1789
Welcome;MOVIE;12;2007;160;[romance, crime, comedy];0;6.9;21799
Just Another Love Story;MOVIE;12;2007;100;[thriller, european, crime, drama];0;7.2;4849
Arahan;MOVIE;5;2004;114;[thriller, fantasy, action, comedy];0;6.6;3813
Phir Hera Pheri;MOVIE;12;2006;155;[comedy, crime];0;7.1;22505
Bleach the Movie: Fade to Black;MOVIE;10;2008;94;[fantasy, drama, animation, action];0;7.2;2151
Rang De Basanti;MOVIE;1;2006;157;[comedy, drama, history, crime];0;8.1;118092
Oscars Oasis;SHOW;10;2010;9;[animation, comedy, european];1;7.4;572
Swades;MOVIE;4;2004;189;[drama, european];0;8.1;89085
Kaal;MOVIE;8;2005;127;[thriller, scifi, horror];0;4.7;5309
Sorry to Disturb;MOVIE;6;2008;116;[thriller, comedy, drama, romance];0;0.8;5824
2 Alone in Paris;MOVIE;12;2008;94;[comedy, european];0;5.4;2482
Delhi-6;MOVIE;5;2009;141;[drama, comedy];0;6.1;7683
Kal Ho Naa Ho;MOVIE;5;2003;186;[drama, comedy, romance];0;7.9;68028
Sivaji: The Boss;MOVIE;10;2007;189;[drama, crime, thriller, action];0;7.5;19556
Ishqiya;MOVIE;2;2010;115;[comedy, thriller, romance, drama];0;7.3;10415
Trotro;SHOW;11;2004;3;[animation, family, european];2;6.2;120
Guzaarish;MOVIE;1;2010;126;[drama, romance];0;7.4;18466
A Lion in the House;MOVIE;10;2006;225;[documentation];0;8.7;312
Oye Lucky! Lucky Oye!;MOVIE;9;2008;126;[comedy, drama, action, crime];0;7.7;17411
Love in a Puff;MOVIE;7;2010;104;[romance, comedy, drama];0;7.1;2558
Kabhi Alvida Naa Kehna;MOVIE;7;2006;193;[drama, romance];0;0.6;19797
Monty Python Conquers America;MOVIE;3;2008;55;[documentation];0;0;0
Black Friday;MOVIE;1;2004;143;[crime, action, drama, history];0;8.4;20611
Kevin James: Sweat the Small Stuff;MOVIE;4;2001;42;[comedy, documentation];0;7.4;1083
Connected;MOVIE;2;2008;110;[thriller, action, crime];0;6.6;2256
Vivah;MOVIE;8;2006;175;[drama, family, romance];0;6.6;9793
Golmaal Returns;MOVIE;10;2008;135;[comedy, crime];0;5.1;7884
Jim Gaffigan: King Baby;MOVIE;7;2009;72;[comedy, documentation];0;7.7;2548
The Trailer Park Boys Xmas Special;MOVIE;8;2004;57;[comedy];0;0.8;3422
Bluffmaster!;MOVIE;5;2005;137;[drama, comedy, romance, thriller, crime];0;6.6;6313
Inuyasha the Movie 4: Fire on the Mystic Island;MOVIE;3;2004;88;[fantasy, action, comedy, animation];0;7.2;1826
My Führer;MOVIE;2;2007;89;[drama, european, comedy, war];0;5.5;4430
Vizontele;MOVIE;5;2001;110;[comedy, drama];0;0.8;36291
Tayo the Little Bus;SHOW;10;2010;11;[animation, comedy, family];6;5.2;156
Autumns Concerto;SHOW;9;2009;58;[drama, romance];1;7.9;475
Sir! No Sir!;MOVIE;8;2005;85;[war, documentation];0;7.6;778
DreamWorks Spooky Stories;SHOW;12;2009;26;[animation];1;6.2;19
Inuyasha the Movie: Affections Touching Across Time;MOVIE;7;2001;99;[action, animation, fantasy];0;7.2;2570
Once Upon a Time in Mumbaai;MOVIE;7;2010;132;[thriller, crime, drama, romance, action];0;7.4;17494
Guru;MOVIE;11;2007;166;[romance, documentation, drama, european];0;7.7;23541
Main Hoon Na;MOVIE;12;2004;179;[drama, romance, thriller, action, comedy];0;0.7;35142
Romantik Komedi;MOVIE;7;2010;110;[romance, comedy];0;5.3;5060
Jeff Dunhams Very Special Christmas Special;MOVIE;9;2008;85;[comedy, documentation];0;7.4;3028
Paheli;MOVIE;5;2005;141;[fantasy, drama, romance, comedy];0;6.3;13206
Honeymoon Travels Pvt. Ltd.;MOVIE;10;2007;118;[comedy, drama, romance];0;6.1;2609
Behind Enemy Lines;SHOW;5;2001;49;[drama];1;7.2;42
Inuyasha the Movie 3: Swords of an Honorable Ruler;MOVIE;2;2003;99;[fantasy, thriller, animation, action];0;7.6;2206
Fated to Love You;SHOW;11;2008;67;[drama, comedy, romance];1;7.4;461
Kaminey;MOVIE;11;2009;135;[drama, crime, action, thriller];0;7.4;17136
Nuevo Rico Nuevo Pobre;SHOW;4;2007;44;[comedy];1;7.2;203
Kevin Hart: Im a Grown Little Man;MOVIE;9;2009;72;[comedy, documentation];0;7.5;4333
G.O.R.A.;MOVIE;2;2004;127;[scifi, comedy];0;0.8;61797
Jaane Tu... Ya Jaane Na;MOVIE;1;2008;155;[drama, comedy, romance];0;7.4;26738
Mukhsin;MOVIE;6;2006;95;[drama, comedy, family];0;7.3;382
Pecados capitales;SHOW;1;2002;43;[comedy, drama, romance];1;8.5;190
Apaharan;MOVIE;10;2005;173;[action, drama, crime];0;7.4;4736
Chhota Bheem;SHOW;3;2008;22;[action, animation, comedy];12;4.1;822
Splatter;MOVIE;9;2009;29;[horror];0;0;0
Pedro El Escamoso;SHOW;2;2001;0;[drama, comedy];1;7.5;303
Chup Chup Ke;MOVIE;3;2006;165;[comedy, drama, romance];0;6.9;10528
Manorama Six Feet Under;MOVIE;2;2007;137;[thriller, crime, drama];0;7.6;8043
Doing Hard Time;MOVIE;7;2004;95;[crime];0;0;0
Sergio;MOVIE;3;2009;94;[documentation];0;7.4;880
Luck by Chance;MOVIE;6;2009;155;[romance, drama];0;7.1;10206
Tim Minchin: So F**king Rock Live;MOVIE;7;2008;127;[comedy];0;0;0
Karthik Calling Karthik;MOVIE;6;2010;135;[thriller, drama, romance];0;7.1;11944
The Egyptian Nightingale;MOVIE;10;2008;115;[comedy];0;0;0
Monty Pythons Personal Best;SHOW;11;2006;56;[comedy];1;7.9;437
Ajab Prem Ki Ghazab Kahani;MOVIE;6;2009;150;[action, comedy, romance];0;6.3;14380
Dhan Dhana Dhan Goal;MOVIE;3;2007;167;[drama, sport, thriller];0;0.5;2603
Salt of This Sea;MOVIE;10;2008;109;[romance, drama, european];0;6.8;1224
Yuva;MOVIE;10;2004;161;[action, drama, thriller];0;7.3;8878
Fuga;MOVIE;9;2006;110;[thriller, drama, music];0;6.3;1120
Namastey London;MOVIE;3;2007;131;[comedy, drama, romance];0;7.1;21745
Fashion;MOVIE;10;2008;167;[romance, drama];0;6.9;12468
Peepli Live;MOVIE;7;2010;104;[drama, comedy];0;7.4;12265
Lakshya;MOVIE;12;2004;186;[drama, romance, war, action];0;7.8;23076
Trailer Park Boys: Say Goodnight to the Bad Guys;MOVIE;4;2008;60;[comedy];0;7.8;3555
Pomegranates and Myrrh;MOVIE;8;2009;95;[drama];0;6.3;249
Tony Manero;MOVIE;3;2008;97;[drama, music];0;6.8;4231
Do Dooni Chaar;MOVIE;12;2010;146;[drama, comedy, crime];0;7.5;5551
Kismat Konnection;MOVIE;10;2008;153;[romance, comedy, drama];0;5.3;5588
Wake Up Sid;MOVIE;3;2009;138;[comedy, drama, romance];0;7.6;30818
Life in a Metro;MOVIE;11;2007;124;[drama, comedy, romance];0;7.4;11934
El cartel 2 - La guerra total;SHOW;4;2010;44;[action, crime, horror, thriller, war];1;6.8;228
Awara Paagal Deewana;MOVIE;8;2002;169;[action, comedy, crime, drama, thriller];0;6.2;8309
The Figurine (Araromire);MOVIE;10;2009;122;[horror, thriller];0;4.4;243
The Unjust;MOVIE;9;2010;119;[thriller, drama, action, crime];0;6.6;2139
Kurbaan;MOVIE;9;2009;161;[thriller, action, crime, drama, romance, sport];0;5.7;5121
Can’t Complain;MOVIE;5;2007;113;[thriller, crime, romance, comedy, drama];0;7.5;3922
Inuyasha the Movie 2: The Castle Beyond the Looking Glass;MOVIE;1;2002;100;[animation, fantasy, action, romance, comedy];0;7.3;2127
Spookley the Square Pumpkin;MOVIE;6;2004;47;[family, animation];0;0;0
Taxi No. 9 2 11;MOVIE;7;2006;116;[drama, thriller, comedy];0;7.2;9897
Anbe Sivam;MOVIE;2;2003;160;[comedy, drama];0;8.7;20595
Gangaajal;MOVIE;10;2003;157;[drama, crime, action];0;7.8;17029
Chalte Chalte;MOVIE;11;2003;175;[comedy, drama, romance];0;6.5;15379
Mumbai Meri Jaan;MOVIE;4;2008;119;[drama];0;7.7;6309
Aamir;MOVIE;3;2008;99;[thriller, action, crime, drama];0;7.6;11241
Frontiers of Dreams and Fears;MOVIE;6;2001;56;[documentation, history];0;8.3;54
Ishq Vishk;MOVIE;9;2003;145;[drama, comedy, romance];0;6.1;4203
The Truth;SHOW;10;2008;44;[drama, thriller];1;0;0
The Legend of Bhagat Singh;MOVIE;11;2002;155;[drama, history, action];0;8.1;16225
Under the Bombs;MOVIE;1;2007;98;[romance, drama, european, war];0;0.7;1641
Race;MOVIE;2;2008;161;[drama, action, thriller, crime, comedy];0;6.9;63
Udaan;MOVIE;2;2010;138;[drama];0;8.1;44556
Laugh Out Loud;MOVIE;12;2003;60;[comedy];0;0.7;13
We Are family;MOVIE;5;2010;115;[drama, comedy, family];0;5.6;3140
The Beast Stalker;MOVIE;8;2008;109;[thriller, action];0;6.8;2191
Raajneeti;MOVIE;7;2010;167;[drama, thriller, crime];0;7.1;17555
Edge of the Universe;SHOW;3;2002;49;[documentation];1;7.2;206
Old Thieves: The Legend of Artegio;MOVIE;6;2007;97;[documentation, crime];0;0.8;314
Kannathil Muthamittal;MOVIE;3;2002;137;[drama, war, action];0;8.4;8376
Well Done Abba;MOVIE;1;2010;144;[comedy];0;7.2;1876
Palermo Hollywood;MOVIE;10;2004;113;[drama];0;5.2;200
Dev.D;MOVIE;5;2009;144;[drama, romance, comedy];0;7.9;30389
Twins Mission;MOVIE;4;2007;103;[action, drama, comedy, crime];0;5.2;686
Whats Up?;MOVIE;4;2006;95;[drama, comedy];0;2.9;315
Aagey Se Right;MOVIE;3;2009;117;[comedy, crime, drama];0;5.2;406
Mighty Raju;SHOW;7;2010;20;[animation, action];4;4.2;57
Krishna Cottage;MOVIE;10;2004;124;[thriller, drama, horror];0;5.1;1153
The Fierce Wife;SHOW;1;2010;59;[drama];1;6.8;90
Thomas & Friends: Thomas and the Jet Engine;MOVIE;12;2004;67;[animation];0;0;0
Madness in the Desert;MOVIE;1;2004;141;[documentation];0;8.4;373
Lets Dance;MOVIE;10;2006;115;[drama];0;0;0
I Hate Luv Storys;MOVIE;1;2010;129;[drama, romance, comedy];0;5.6;7994
C Kkompany;MOVIE;9;2008;130;[comedy, drama, thriller];0;5.5;1115
Welcome to Sajjanpur;MOVIE;3;2008;134;[comedy, drama];0;6.9;3239
Wedding Planner;SHOW;8;2002;39;[drama];1;0;0
I Am Kalam;MOVIE;10;2010;88;[comedy, drama, family];0;0.8;4166
Kyo Kii... Main Jhuth Nahin Bolta;MOVIE;10;2001;149;[comedy, action, drama, fantasy];0;5.3;2196
The Kite;MOVIE;10;2003;80;[drama];0;6.4;739
Kucch To Hai;MOVIE;11;2003;142;[horror, thriller, drama, romance];0;4.3;909
The Blue Umbrella;MOVIE;6;2005;90;[drama, family, fantasy, comedy];0;7.3;2077
Break Ke Baad;MOVIE;9;2010;120;[drama, romance, comedy];0;5.2;4227
Main Aurr Mrs Khanna;MOVIE;3;2009;115;[drama, comedy, romance];0;3.5;3148
